RXCUI|INGREDIENT|ING_RXCUI
435191|Sodium Fluoride|9873
435193|Sodium Fluoride|9873
435204|Betaine|1512
435215|Calcium Carbonate|1897
435215|Glycine|4919
435216|bismuth subgallate|19476
435249|sennosides, USP|36387
435256|danthron|22293
435265|Phenolphthalein|155122
435267|Phenolphthalein|155122
435269|Phenolphthalein|155122
435270|Phenolphthalein|155122
435274|Mineral Oil|6972
435280|Magnesium Hydroxide|6581
435296|IRON BILE SALTS|235376
435308|bentiromide|18896
435311|Aluminum Hydroxide|612
435311|Magnesium Hydroxide|6581
435312|Magnesium Hydroxide|6581
435312|Aluminum Hydroxide|612
435314|Aluminum Hydroxide|612
435314|Magnesium Hydroxide|6581
435317|Aluminum Hydroxide|612
435317|Magnesium Hydroxide|6581
435325|magnesium trisilicate|29170
435326|Aluminum Hydroxide|612
435329|dihydroxyaluminum aminoacetate|23162
435331|aluminum phosphate|17618
435370|Procaine|8701
435375|Triflupromazine|10805
435377|piperocaine|33752
435388|Prochlorperazine|8704
435430|Phenobarbital|8134
435436|Phenobarbital|8134
435459|Secobarbital|9624
435462|Secobarbital|9624
435463|Secobarbital|9624
435470|butalbital|19860
435475|trichloroacetaldehyde|38574
435477|Ethchlorvynol|4118
435480|Methaqualone|6823
435484|carbromal|2067
435488|Tryptophan|10898
435492|Tryptophan|10898
435494|Tryptophan|10898
435503|tybamate|62178
435504|Aspirin|1191
435517|Aspirin|1191
435517|butalbital|19860
435521|Aspirin|1191
435544|Acetaminophen|161
435544|salicylamide|9518
435562|Acetaminophen|161
435562|Caffeine|1886
435576|Dimenhydrinate|3444
435597|Scopolamine|9601
435599|Scopolamine|9601
435617|Diphemanil|89782
435636|Sulfobromophthalein|10212
435662|methoxyphenamine|29704
435675|bretylium|19685
435681|Dexamethasone|3264
435704|hydroquinone|5509
435709|cycrimine|22037
435720|Progesterone|8727
435743|thiphenamil|38150
435754|cyclomethycaine|21990
435763|Pine tar|8333
435786|chloroxylenol|20877
435808|Ammonium Chloride|712
435822|Phenmetrazine|8133
435874|Glycopyrrolate|4955
435874|Phenobarbital|8134
435876|phenyltoloxamine|33408
435876|Acetaminophen|161
435891|Betamethasone|1514
435896|Prochlorperazine|8704
435896|Isopropamide|89784
435916|Pyrilamine|9009
435926|Dextromethorphan|3289
435926|Benzocaine|1399
435939|cycrimine|22037
435949|Zinc Sulfate|39954
435972|Glycopyrrolate|4955
435972|Phenobarbital|8134
435980|Levallorphan|6370
435986|Dextromethorphan|3289
435986|Benzocaine|1399
436027|Lecithin|8214
436030|Progesterone|8727
436050|Thimerosal|10472
436102|Triamcinolone|10759
436105|Acrisorcin|89729
436109|Ammonium Chloride|712
436113|Progesterone|8727
436118|methyl salicylate|29787
436130|Amphetamine|725
436138|Phenobarbital|8134
436138|oxyphencyclimine|32698
436147|Menthol|6750
436279|prednisolone|8638
436286|Halcinonide|5084
436308|Dicumarol|1598
436328|Phenmetrazine|8133
436334|Caffeine|1886
436334|Phenylpropanolamine|8175
436367|chloroxylenol|20877
436433|4-Aminobenzoic Acid|74
436440|cinoxate|288262
436441|cinoxate|288262
436479|Racemethionine|9100
436484|Eicosapentaenoate|618597
436495|Dicumarol|1598
436496|Dicumarol|1598
436507|prednisolone|8638
436508|Fluprednisolone|4497
436510|Dexamethasone|3264
436513|Progesterone|8727
436514|Progesterone|8727
436537|Potassium Sorbate|8606
436544|Diethylstilbestrol|3390
436545|Diethylstilbestrol|3390
436570|Povidone-Iodine|8611
436572|Potassium Permanganate|8604
436601|cyclomethycaine|21990
436602|cyclomethycaine|21990
436615|prednisolone|8638
436620|sulfathiazole|10193
436875|Propylthiouracil|8794
436878|Colchicine|2683
436879|Etoposide|4179
436905|Salicylic Acid|9525
440303|Guaifenesin|5032
440303|Phenylephrine|8163
452688|Benzocaine|1399
465347|Urokinase|11055
465355|voriconazole|121243
465377|Acetylcysteine|197
466504|Azacitidine|1251
476137|Benzethonium|1390
476177|Clozapine|2626
476179|Clozapine|2626
476271|6-Aminocaproic Acid|99
476287|Acetaminophen|161
476287|phenyltoloxamine|33408
476322|Cefaclor|2176
476325|Cefaclor|2176
476327|Cefaclor|2176
476345|Simvastatin|36567
476345|ezetimibe|341248
476349|Simvastatin|36567
476349|ezetimibe|341248
476350|Simvastatin|36567
476350|ezetimibe|341248
476351|Simvastatin|36567
476351|ezetimibe|341248
476362|mesalamine|52582
476399|Carbidopa|2019
476399|Levodopa|6375
476466|Dextromethorphan|3289
476466|Guaifenesin|5032
476515|Carbidopa|2019
476515|Levodopa|6375
476524|Dextromethorphan|3289
476540|estrogens, conjugated synthetic A|253166
476545|Estradiol|4083
476549|Calcium Carbonate|1897
476549|Magnesium Hydroxide|6581
476556|tenofovir disoproxil|300195
476556|emtricitabine|276237
476576|cefdinir|25037
476623|Cefaclor|2176
476628|Vitamin B 12|11248
476628|Folic Acid|4511
476668|epigallocatechin gallate|24246
476673|gabapentin|25480
476677|gabapentin|25480
476679|gabapentin|25480
476707|hydroxypropylcellulose|27291
476731|guar gum|26344
476809|Mirtazapine|15996
476828|Niacinamide|7405
476845|Glucosamine|4845
476845|Chondroitin Sulfates|2473
476858|Magnesium Hydroxide|6581
476872|Nizatidine|42319
476903|Garlic preparation|265647
476903|Inositol|5833
476903|policosanol|69440
476973|Menthol|6750
477031|Salicylic Acid|9525
477045|Chlorpheniramine|2400
477050|Cinnamon Bark|477053
477130|Hydrochlorothiazide|5487
477130|telmisartan|73494
477174|Zinc Oxide|11423
477180|Zinc Oxide|11423
477215|Sulfuric acid|10231
477215|SULFONATED PHENOL|236718
477225|Urea|11002
477234|Tinidazole|10612
477245|Diphenhydramine|3498
477260|lansoprazole|17128
477282|Acetaminophen|161
477303|Bupivacaine|1815
477343|lanthanum carbonate|234416
477347|lanthanum carbonate|234416
477367|Solifenacin|322167
477372|Solifenacin|322167
477381|coenzyme Q10|21406
477391|Levofloxacin|82122
477433|coenzyme Q10|21406
477433|Vitamin E|11256
477437|coenzyme Q10|21406
477437|Vitamin E|11256
477451|Clindamycin|2582
477459|Vitamin B 12|11248
477459|Folic Acid|4511
477459|Vitamin B6|42954
477484|natalizumab|354770
477560|Fenofibrate|8703
477562|Fenofibrate|8703
477586|Guaifenesin|5032
477586|Pseudoephedrine|8896
477587|Brompheniramine|1767
477589|Propylene glycol|34693
477589|Polyethylene Glycol 400|8514
483017|Acetaminophen|161
483090|Levodopa|6375
483090|Carbidopa|2019
483169|Estradiol|4083
483325|Levonorgestrel|6373
483425|Fenofibrate|8703
483427|Fenofibrate|8703
483429|Fenofibrate|8703
483438|pregabalin|187832
483440|pregabalin|187832
483442|pregabalin|187832
483444|pregabalin|187832
483446|pregabalin|187832
483448|pregabalin|187832
483450|pregabalin|187832
483553|dehydroepiandrosterone|3143
483561|Glucosamine|4845
484152|Chlorothiazide|2396
484322|insulin detemir|139825
484658|Acetaminophen|161
484658|Carbidopa|2019
484814|tadalafil|358263
484925|Vitamin B 12|11248
484925|Folic Acid|4511
484925|Vitamin B6|42954
485020|Mycophenolic Acid|7145
485023|Mycophenolic Acid|7145
485032|tiotropium|69120
485210|Insulin, Glulisine, Human|400008
485246|Azacitidine|1251
485255|cetuximab|318341
485287|Menthol|6750
485291|phenol|33290
485294|Benzocaine|1399
485294|Menthol|6750
485338|aluminum chloride|46241
485354|Trichophyton antigen|465118
485356|Trichophyton antigen|465118
485376|Zinc-DTPA|11431
485413|Alprazolam|596
485414|Alprazolam|596
485415|Alprazolam|596
485416|Alprazolam|596
485421|darifenacin|136198
485423|darifenacin|136198
485426|Echinacea purpurea extract|260025
485430|Cranberry preparation|125933
485434|entecavir|306266
485436|entecavir|306266
485440|Eszopiclone|461016
485442|Eszopiclone|461016
485465|Eszopiclone|461016
485471|Hydrochlorothiazide|5487
485471|irbesartan|83818
485484|tizanidine|57258
485485|tizanidine|57258
485486|tizanidine|57258
485487|Echinacea Preparation|228041
485489|Temazepam|10355
485496|aripiprazole|89013
485514|5-Hydroxytryptophan|94
485536|entecavir|306266
485542|Progesterone|8727
485550|Calcium Citrate|47613
485550|Ergocalciferol|4018
485555|Progesterone|8727
485558|zinc chloride|39937
485558|Benzocaine|1399
485560|zinc chloride|39937
485560|Benzocaine|1399
485604|Echinacea purpurea extract|260025
485604|GOLDEN SEAL EXTRACT|408114
485607|Brompheniramine|1767
485647|Fluocinonide|4462
485707|S-Adenosylmethionine|9504
485709|Dextromethorphan|3289
485709|Guaifenesin|5032
485714|Guaifenesin|5032
485714|Phenylephrine|8163
485789|Phenylephrine|8163
485789|Guaifenesin|5032
485816|Lutein|11359
485818|coenzyme Q10|21406
485818|Vitamin E|11256
485819|Vitamin E|11256
485819|coenzyme Q10|21406
485961|Interferon beta-1a|75917
485968|olanzapine|61381
486042|sodium citrate|56466
486042|Citric Acid|21183
486109|aluminum chloride|46241
486130|ziconotide|68503
486131|Benzoyl Peroxide|1418
486133|ziconotide|68503
486146|Nitroglycerin|4917
486148|Nitroglycerin|4917
486152|Nitroglycerin|4917
486155|Estradiol|4083
486166|Hyaluronidase|5464
486247|Stannous Fluoride|10030
486419|clofarabine|44151
486439|coenzyme Q10|21406
486499|Esomeprazole|283742
486501|Esomeprazole|283742
486510|Palifermin|196319
486515|Sodium Chloride|9863
486591|Oxytocin|7824
486593|Oxytocin|7824
486596|Oxytocin|7824
486598|Oxytocin|7824
486848|Gentian Violet|4778
486898|magnesium amino acid chelate|486895
486912|Erythromycin Estolate|4055
487056|Iloprost|40138
487064|Glucosamine|4845
487079|Chlorpheniramine|2400
487079|Phenylephrine|8163
487129|Erythromycin Estolate|4055
487181|Acetylcysteine|197
487261|Silver Nitrate|9789
539384|Temazepam|10355
539485|Ribavirin|9344
539712|Nitrofurantoin|7454
539741|telithromycin|274786
539751|Ascorbic Acid|1151
539789|rifaximin|35619
539809|Tinidazole|10612
539811|Tinidazole|10612
539815|Solifenacin|322167
539817|Solifenacin|322167
539886|Sodium Fluoride|9873
540098|Guaifenesin|5032
540098|Dextromethorphan|3289
540181|alosetron|85248
540263|Sodium Fluoride|9873
540281|Fenofibrate|8703
540391|estrogens, conjugated synthetic A|253166
540407|Eszopiclone|461016
540409|Eszopiclone|461016
540411|Eszopiclone|461016
540434|Acetaminophen|161
540434|salicylamide|9518
540468|Acetaminophen|161
540468|phenyltoloxamine|33408
540540|6-Aminocaproic Acid|99
540617|nitazoxanide|31819
540687|Doxercalciferol|11516
540930|Water|11295
541056|Cephalexin|2231
541070|Miglustat|402316
541140|Potassium Chloride|8591
541144|Somatropin|61148
541363|Amphetamine|725
541363|Dextroamphetamine|3288
541365|Amphetamine|725
541365|Dextroamphetamine|3288
541524|Methyltestosterone|6904
541558|Immunoglobulin G|5666
541660|Paroxetine|32937
541662|Paroxetine|32937
541664|Paroxetine|32937
541666|Paroxetine|32937
541752|Meprobamate|6760
541754|Meprobamate|6760
541809|Guaifenesin|5032
541878|Amphetamine|725
541878|Dextroamphetamine|3288
541879|Amphetamine|725
541879|Dextroamphetamine|3288
541892|Amphetamine|725
541892|Dextroamphetamine|3288
541894|Amphetamine|725
541894|Dextroamphetamine|3288
541963|sevoflurane|36453
542045|Vitamin B 12|11248
542045|Folic Acid|4511
542059|Didanosine|3364
542186|Omeprazole|7646
542347|Isoflurane|6026
542355|Isoflurane|6026
542358|Isoflurane|6026
542370|Nelfinavir|134527
542379|Oxytetracycline|7821
542426|lamotrigine|28439
542438|Somatropin|61148
542465|lanthanum carbonate|234416
542489|Tetracaine|10391
542512|Timolol|10600
542527|latanoprost|43611
542566|Dextran 70|3274
542566|hypromellose|27334
542776|Phenylephrine|8163
542776|Guaifenesin|5032
542850|Hydrochlorothiazide|5487
542857|clorazepate|2353
542859|clorazepate|2353
542925|Hyaluronidase|5464
542947|Brompheniramine|1767
542947|Pseudoephedrine|8896
542967|clorazepate|2353
542977|Clozapine|2626
543013|Clozapine|2626
543014|Citric Acid|21183
543014|sodium citrate|56466
543018|Citric Acid|21183
543018|sodium citrate|56466
543021|darifenacin|136198
543027|darifenacin|136198
543040|Dyphylline|3714
543040|Guaifenesin|5032
543218|Granisetron|26237
543296|Phenylephrine|8163
543362|Salicylic Acid|9525
543372|Urea|11002
543408|Benzoyl Peroxide|1418
543460|Lactate|114202
543464|Lactate|114202
543484|Fluocinonide|4462
543492|Hydrocortisone|5492
543546|Nystatin|7597
543600|hydroquinone|5509
543612|hydroquinone|5509
543616|hydroquinone|5509
543666|Salicylic Acid|9525
543676|Cefotaxime|2186
543678|Cefotaxime|2186
543682|Cefotaxime|2186
543688|SARRACENIA PURPUREA preparation|349948
543729|Benzocaine|1399
543732|Sodium Tetradecyl Sulfate|9913
543739|Sodium Tetradecyl Sulfate|9913
543775|Somatropin|61148
543789|Benzocaine|1399
543789|butamben|19861
543789|Tetracaine|10391
543812|Lactate|114202
543835|terconazole|37806
543873|Acetic Acid|168
543873|Oxyquinoline|110
543879|Acetic Acid|168
543879|Oxyquinoline|110
544087|Allantoin|508
544087|dimethicone|324072
544093|glycolate|70603
544099|glycolate|70603
544109|glycolate|70603
544118|Hydrocortisone|5492
544118|Iodoquinol|3435
544138|hydroquinone|5509
544185|Cefaclor|2176
544198|cefdinir|25037
544218|Chlorpheniramine|2400
544393|Ibuprofen|5640
544400|Ribavirin|9344
544412|aripiprazole|89013
544438|Sodium Fluoride|9873
544445|Levofloxacin|82122
544452|Lactulose|6218
544455|Lactulose|6218
544468|hypromellose|27334
544491|Botulism Immune Globulin IV Human|544488
544495|Botulism Immune Globulin IV Human|544488
544509|Cefotetan|2187
544518|Fenofibrate|8703
544550|Citric Acid|21183
544550|sodium citrate|56466
544553|Citric Acid|21183
544553|sodium citrate|56466
544558|bevacizumab|253337
544719|cetuximab|318341
544741|Clindamycin|2582
544743|ciclopirox|21090
544747|Trichloroacetate|618564
544825|Alteplase|8410
544840|Doxycycline|3640
544860|ferric subsulfate solution|24912
544864|ferric subsulfate solution|24912
544915|clofarabine|44151
544946|Erythromycin|4053
545076|fondaparinux|321208
545087|hydroquinone|5509
545103|Urea|11002
545103|Papain|7892
545118|Levofloxacin|82122
545122|Levofloxacin|82122
545144|Acetic Acid|168
545179|Immunoglobulin G|5666
545184|Immunoglobulin G|5666
545188|Itraconazole|28031
545206|Azacitidine|1251
545229|Erythromycin|4053
545236|Gentamicin Sulfate (USP)|142438
545243|Fluorometholone|4491
545255|Tobramycin|10627
545255|loteprednol etabonate|52177
545259|Tobramycin|10627
545259|loteprednol etabonate|52177
545276|Estradiol|4083
545278|Nitroglycerin|4917
545289|Interferon Alfa-2b|5880
545293|Interferon Alfa-2b|5880
545299|Milrinone|52769
545353|olanzapine|61381
545357|Palifermin|196319
545408|Albumin Human, USP|828529
545410|Albumin Human, USP|828529
545626|monofluorophosphate|52885
545753|Cresol|62130
545753|Formaldehyde|4530
545835|Leuprolide|42375
545837|Leuprolide|42375
545844|Leuprolide|42375
545848|Leuprolide|42375
545875|Acetaminophen|161
545875|Aspirin|1191
545875|Caffeine|1886
545875|salicylamide|9518
546142|Guaifenesin|5032
546142|Codeine|2670
546142|Pseudoephedrine|8896
546338|Chlorpheniramine|2400
546338|Guaifenesin|5032
546338|Pseudoephedrine|8896
546338|Dextromethorphan|3289
546407|Acetaminophen|161
546407|phenyltoloxamine|33408
546407|Phenylephrine|8163
546407|Chlorpheniramine|2400
546477|Talc|10323
546480|Talc|10323
546582|Amylases|743
546582|Lipase|6406
546582|Endopeptidases|8031
546585|Amylases|743
546585|Lipase|6406
546585|Endopeptidases|8031
546624|voriconazole|121243
546627|Sodium polystyrene sulfonate|56512
547064|Dextromethorphan|3289
547064|Pyrilamine|9009
547064|Phenylephrine|8163
547188|Guaifenesin|5032
547188|Dextromethorphan|3289
547188|Phenylephrine|8163
547196|Immunoglobulin G|5666
547199|Immunoglobulin G|5666
547240|Measles Vaccine|6669
547243|Measles Vaccine|6669
562007|Cosyntropin|2890
562058|Cefoxitin|2189
562101|Iopanoic Acid|5967
562106|hyaluronate|62372
562108|Cromolyn|42612
562122|Streptokinase|10106
562249|Edetic Acid|3755
562251|Amoxicillin|723
562251|Clavulanate|48203
562253|Amoxicillin|723
562253|Clavulanate|48203
562266|Clindamycin|2582
562275|Guaifenesin|5032
562275|Pseudoephedrine|8896
562352|Selenious Acid|36344
562359|Dimethyl Sulfoxide|3455
562360|hyaluronate|62372
562364|Dextran|42635
562366|desflurane|27340
562379|prednisolone|8638
562381|factor IX|4249
562384|Guaifenesin|5032
562384|Phenylephrine|8163
562389|Echothiophate|89778
562390|potassium phosphate|34322
562390|Sodium Phosphate, Monobasic|235496
562395|sulfabenzamide|37320
562395|sulfathiazole|10193
562395|Sulfacetamide|10169
562411|Bacitracin|1291
562415|Psyllium|8928
562415|sennosides, USP|36387
562444|Capsaicin|1992
562445|Capsaicin|1992
562463|Undecylenate|314881
562497|phenol|33290
562501|Epoprostenol|8814
562502|Epoprostenol|8814
562508|Amoxicillin|723
562508|Clavulanate|48203
562510|Sodium Fluoride|9873
562518|Isradipine|33910
562520|Isradipine|33910
562524|Acetazolamide|167
562562|hyaluronate|62372
562600|Salicylic Acid|9525
562608|Undecylenate|314881
562631|Pseudoephedrine|8896
562631|azatadine|18600
562632|Estrone|4103
562675|Copper Sulfate|21579
562675|manganese sulfate|29268
562675|Zinc Sulfate|39954
562675|chromous chloride|21032
562675|Selenious Acid|36344
562689|Liver Extract|6459
562704|ropinirole|72302
562707|Trimethoprim|10829
562711|Menthol|6750
562711|Benzocaine|1399
562720|pine bark extract|259276
562724|Follitropin Alfa|386938
562725|Chorionic Gonadotropin|4986
562744|brilliant green|19698
562744|Gentian Violet|4778
562744|Proflavine|8723
562773|Rauwolfia preparation|78678
562774|Rauwolfia preparation|78678
562785|Benzocaine|1399
562790|Paroxetine|32937
562791|Paroxetine|32937
562793|mequinol|15080
562793|Tretinoin|10753
562802|Sermorelin|56188
562804|ertapenem|325642
562806|Pimecrolimus|321952
562815|Paroxetine|32937
562840|Menthol|6750
562840|Camphor|1952
562844|Sulfur|10223
562844|Sulfacetamide|10169
562847|Betaine|1512
577027|Estradiol|4083
577029|Estradiol|4083
577031|Fenofibrate|8703
577033|sildenafil|136411
577040|Calcium Carbonate|1897
577049|Folic Acid|4511
577049|Calcium Carbonate|1897
577049|Vitamin B Complex|11251
577055|Calcium Citrate|47613
577055|Cholecalciferol|2418
577057|Fentanyl|4337
577065|Cholecalciferol|2418
577065|calcium phosphate|1919
577068|calcium phosphate|1919
577068|Cholecalciferol|2418
577080|desloratadine|275635
577099|plant stanol ester|259320
577127|pregabalin|187832
577143|Lactobacillus acidophilus|6205
577154|Megestrol|6703
577181|Calcium Carbonate|1897
577181|Psyllium|8928
577185|Psyllium|8928
577185|sennosides, USP|36387
577190|Ascorbic Acid|1151
577190|COLLAGEN, HYDROLYZED|477454
577196|Linseed Oil|6404
577208|Omega-3 Acid Ethyl Esters (USP)|484348
577212|tipranavir|190548
577215|dimethicone|324072
577223|Urea|11002
577223|Lactate|114202
577226|Urea|11002
577226|Lactate|114202
577232|Menthol|6750
577232|Zinc Oxide|11423
577237|Metronidazole|6922
577307|Amyl Nitrite|742
577315|paricalcitol|73710
577317|paricalcitol|73710
577324|paricalcitol|73710
577348|ramelteon|596205
577378|Azithromycin|18631
577391|Benzoyl Peroxide|1418
577391|Sulfur|10223
577395|Capsaicin|1992
577455|Fentanyl|4337
577606|ALPHA-D-GALACTOSIDASE ENZYME|259351
577634|Alprazolam|596
577643|Alprazolam|596
577648|Alprazolam|596
577651|Alprazolam|596
577676|Beta Carotene|19143
